OrderID,CustomerID,CustomerName,City,State,Product,Category,Quantity,Price,Discount,Sales,Profit,OrderDate
ORD00215,CUST0140,Rahul Naidu,Delhi,Delhi,Mouse,Accessories,4,9918,5,39672,11002.9,2025-07-07
ORD00216,CUST0511,Sai Naidu,Pune,Maharashtra,Headphones,Accessories,5,46482,10,232410,41560.44,2025-10-01
ORD00217,CUST0177,Priya Verma,Kolkata,West Bengal,Mouse,Accessories,2,48319,20,96638,13475.87,2025-07-03
ORD00218,CUST0253,Aarav Gupta,Chennai,Tamil Nadu,Tablet,Electronics,3,43243,20,129729,32322.36,2025-01-15
ORD00219,CUST0934,Rahul Kumar,Hyderabad,Telangana,Printer,Office,3,4779,15,14337,2142.89,2025-02-11
ORD00220,CUST0793,Ananya Singh,Ahmedabad,Gujarat,USB Cable,Accessories,4,24220,0,96880,16911.15,2025-04-26
ORD00221,CUST0688,Vivaan Naidu,Delhi,Delhi,Tablet,Electronics,1,45127,15,45127,10733.26,2025-10-15
ORD00222,CUST0396,Rohan Gupta,Hyderabad,Telangana,USB Cable,Accessories,4,45270,10,181080,38921.32,2025-07-20
ORD00223,CUST0533,Rahul Naidu,Chennai,Tamil Nadu,Keyboard,Accessories,5,14760,5,73800,9969.06,2025-04-05
ORD00224,CUST0792,Aarav Naidu,Ahmedabad,Gujarat,Webcam,Accessories,5,31401,15,157005,37496.93,2025-02-05
ORD00225,CUST0474,Aarav Singh,Pune,Maharashtra,Laptop,Electronics,2,41963,5,83926,23102.69,2025-08-01
ORD00226,CUST0704,Shivani Reddy,Pune,Maharashtra,Mouse,Accessories,2,5923,15,11846,3059.9,2025-08-12
ORD00227,CUST0337,Diya Patel,Ahmedabad,Gujarat,Headphones,Accessories,1,34316,10,34316,9924.49,2025-09-14
ORD00228,CUST0382,Ananya Patel,Pune,Maharashtra,USB Cable,Accessories,5,41855,0,209275,41755.74,2025-11-09
ORD00229,CUST0320,Rohan Singh,Pune,Maharashtra,Printer,Office,1,23994,0,23994,2857.44,2025-07-26
ORD00230,CUST0308,Rohan Sharma,Pune,Maharashtra,Monitor,Electronics,5,46644,20,233220,55028.82,2025-02-17
ORD00231,CUST0003,Kiran Verma,Ahmedabad,Gujarat,Printer,Office,1,43598,10,43598,8664.02,2025-06-16
ORD00232,CUST0504,Priya Singh,Mumbai,Maharashtra,Printer,Office,3,25096,15,75288,21144.16,2025-11-20
ORD00233,CUST0334,Priya Yadav,Kolkata,West Bengal,Webcam,Accessories,1,25704,20,25704,3346.63,2025-09-24
ORD00234,CUST0304,Vivaan Patel,Bangalore,Karnataka,Laptop,Electronics,2,16289,0,32578,5134.22,2025-03-04
ORD00235,CUST0632,Sai Naidu,Ahmedabad,Gujarat,Monitor,Electronics,5,33504,20,167520,19182.94,2025-07-25
ORD00236,CUST0710,Meera Yadav,Hyderabad,Telangana,Monitor,Electronics,3,16978,15,50934,7017.05,2025-08-20
ORD00237,CUST0276,Aditya Kumar,Pune,Maharashtra,Monitor,Electronics,2,43341,5,86682,14198.02,2025-08-09
ORD00238,CUST0443,Sai Gupta,Bangalore,Karnataka,Mouse,Accessories,2,39279,0,78558,19316.21,2025-07-31
ORD00239,CUST0640,Vivaan Verma,Kolkata,West Bengal,Monitor,Electronics,2,32354,10,64708,19210.07,2025-04-30
ORD00240,CUST0763,Vihaan Patel,Delhi,Delhi,USB Cable,Accessories,1,33082,20,33082,9325.81,2025-12-17
ORD00241,CUST0297,Shivani Naidu,Pune,Maharashtra,Speaker,Electronics,1,15096,15,15096,4475.78,2025-12-04
ORD00242,CUST0240,Rahul Patel,Pune,Maharashtra,Printer,Office,5,6646,20,33230,3029.73,2025-04-04
ORD00243,CUST0912,Vihaan Patel,Kolkata,West Bengal,Monitor,Electronics,3,36789,15,110367,32093.97,2025-11-21
ORD00244,CUST0966,Meera Reddy,Ahmedabad,Gujarat,Tablet,Electronics,3,44755,20,134265,25051.32,2025-05-15
ORD00245,CUST0883,Priya Gupta,Kolkata,West Bengal,Printer,Office,3,6236,20,18708,5463.13,2025-03-29
ORD00246,CUST0479,Kiran Sharma,Delhi,Delhi,USB Cable,Accessories,1,5383,5,5383,454.33,2025-07-05
ORD00247,CUST0906,Rohan Patel,Ahmedabad,Gujarat,USB Cable,Accessories,5,43280,15,216400,44744.64,2025-07-01
ORD00248,CUST0623,Sneha Singh,Delhi,Delhi,Monitor,Electronics,2,7618,0,15236,3990.26,2025-04-08
ORD00249,CUST0719,Arjun Patel,Bangalore,Karnataka,Keyboard,Accessories,2,39572,0,79144,16298.57,2025-09-21
ORD00250,CUST0130,Sai Reddy,Hyderabad,Telangana,Tablet,Electronics,2,31597,15,63194,7324.41,2025-06-11
ORD00251,CUST0494,Meera Gupta,Mumbai,Maharashtra,Webcam,Accessories,5,18295,10,91475,20964.83,2025-10-13
ORD00252,CUST0931,Meera Verma,Chennai,Tamil Nadu,Mouse,Accessories,5,11260,10,56300,10479.67,2025-01-12
ORD00253,CUST0633,Aarav Sharma,Delhi,Delhi,Headphones,Accessories,3,16798,0,50394,9002.84,2025-04-19
ORD00254,CUST0897,Aditya Sharma,Bangalore,Karnataka,Laptop,Electronics,2,13600,0,27200,4838.51,2025-05-14
ORD00255,CUST0870,Aarav Patel,Chennai,Tamil Nadu,Tablet,Electronics,4,4124,10,16496,3654.17,2025-06-04
ORD00256,CUST0793,Ananya Singh,Ahmedabad,Gujarat,Speaker,Electronics,1,17449,0,17449,2726.89,2025-10-16
ORD00257,CUST0487,Rohan Gupta,Delhi,Delhi,Monitor,Electronics,1,17197,15,17197,3167.44,2025-05-13
ORD00258,CUST0067,Rohan Kumar,Kolkata,West Bengal,Webcam,Accessories,2,43934,0,87868,7536.82,2025-02-26
ORD00259,CUST0652,Aditya Yadav,Pune,Maharashtra,USB Cable,Accessories,2,18597,0,37194,7979.48,2025-05-18
ORD00260,CUST0005,Rohan Patel,Mumbai,Maharashtra,USB Cable,Accessories,2,10677,10,21354,5457.58,2025-10-01
ORD00261,CUST0004,Kiran Yadav,Kolkata,West Bengal,Monitor,Electronics,4,38677,20,154708,25561.95,2025-03-31
ORD00262,CUST0904,Vivaan Singh,Delhi,Delhi,Keyboard,Accessories,1,47532,5,47532,8886.79,2025-08-01
ORD00263,CUST0834,Vivaan Singh,Hyderabad,Telangana,Speaker,Electronics,1,39988,10,39988,9514.89,2025-12-16
ORD00264,CUST0869,Arjun Verma,Kolkata,West Bengal,Speaker,Electronics,1,31735,10,31735,6013.48,2025-05-25
ORD00265,CUST0695,Arjun Jogi,Kolkata,West Bengal,USB Cable,Accessories,2,13279,5,26558,3946.27,2025-11-14
ORD00266,CUST0872,Vivaan Yadav,Bangalore,Karnataka,Keyboard,Accessories,3,33241,0,99723,22372.41,2025-01-03
ORD00267,CUST0639,Arjun Kumar,Chennai,Tamil Nadu,Monitor,Electronics,5,8023,15,40115,7731.83,2025-07-12
ORD00268,CUST0192,Shivani Yadav,Chennai,Tamil Nadu,USB Cable,Accessories,5,3551,20,17755,4792.56,2025-08-31
ORD00269,CUST0779,Ananya Kumar,Delhi,Delhi,Tablet,Electronics,2,45417,20,90834,17747.94,2025-12-21
ORD00270,CUST0440,Aarav Reddy,Pune,Maharashtra,Webcam,Accessories,1,39045,15,39045,10534.71,2025-05-07
ORD00271,CUST0005,Rohan Patel,Mumbai,Maharashtra,Headphones,Accessories,1,38833,5,38833,9793.82,2025-05-13
ORD00272,CUST0099,Meera Sharma,Hyderabad,Telangana,Webcam,Accessories,5,4475,0,22375,3750.66,2025-04-14
ORD00273,CUST0304,Vivaan Patel,Bangalore,Karnataka,Printer,Office,1,35393,10,35393,3651.26,2025-09-22
ORD00274,CUST0040,Diya Yadav,Mumbai,Maharashtra,Tablet,Electronics,3,42843,15,128529,35059.55,2025-09-12
ORD00275,CUST0350,Rahul Reddy,Hyderabad,Telangana,USB Cable,Accessories,5,6658,5,33290,8830.39,2025-01-09
ORD00276,CUST0421,Diya Singh,Pune,Maharashtra,Tablet,Electronics,3,6637,5,19911,2020.64,2025-09-10
ORD00277,CUST0524,Priya Yadav,Hyderabad,Telangana,Webcam,Accessories,1,32055,20,32055,5248.06,2025-12-20
ORD00278,CUST0707,Vihaan Kumar,Chennai,Tamil Nadu,USB Cable,Accessories,3,33206,20,99618,9454.37,2025-01-11
ORD00279,CUST0410,Aditya Sharma,Hyderabad,Telangana,Webcam,Accessories,3,32359,20,97077,13091.97,2025-04-19
ORD00280,CUST0498,Priya Patel,Pune,Maharashtra,Speaker,Electronics,4,40329,5,161316,43354.32,2025-02-06
ORD00281,CUST0853,Arjun Singh,Pune,Maharashtra,Monitor,Electronics,5,13022,20,65110,13960.46,2025-01-09
ORD00282,CUST0280,Meera Patel,Ahmedabad,Gujarat,Laptop,Electronics,3,40072,20,120216,19348.45,2025-11-13
ORD00283,CUST0647,Sai Yadav,Hyderabad,Telangana,Printer,Office,3,23488,0,70464,11271.79,2025-09-23
ORD00284,CUST0347,Meera Gupta,Chennai,Tamil Nadu,Mouse,Accessories,4,36552,5,146208,13053.7,2025-03-29
ORD00285,CUST0540,Priya Verma,Bangalore,Karnataka,Monitor,Electronics,5,32988,20,164940,17610.42,2025-09-10
ORD00286,CUST0959,Rohan Jogi,Delhi,Delhi,Printer,Office,5,13349,10,66745,18633.06,2025-08-16
ORD00287,CUST0227,Vihaan Kumar,Kolkata,West Bengal,USB Cable,Accessories,3,37256,5,111768,10206.15,2025-03-28
ORD00288,CUST0421,Diya Singh,Pune,Maharashtra,Keyboard,Accessories,2,45666,10,91332,23442.32,2025-05-14
ORD00289,CUST0158,Aarav Jogi,Pune,Maharashtra,Mouse,Accessories,5,48976,0,244880,66715.04,2025-11-23
ORD00290,CUST0697,Aarav Yadav,Chennai,Tamil Nadu,Webcam,Accessories,3,43770,20,131310,25629.66,2025-01-19
ORD00291,CUST0047,Rahul Verma,Chennai,Tamil Nadu,Headphones,Accessories,5,32373,10,161865,47433.56,2025-05-03
ORD00292,CUST0402,Sneha Yadav,Mumbai,Maharashtra,Webcam,Accessories,2,10914,15,21828,6387.12,2025-01-16
ORD00293,CUST0250,Arjun Jogi,Hyderabad,Telangana,Laptop,Electronics,5,21143,20,105715,15886.21,2025-03-29
ORD00294,CUST0041,Ananya Reddy,Kolkata,West Bengal,Speaker,Electronics,1,7205,0,7205,1338.55,2025-05-06
ORD00295,CUST0551,Sneha Patel,Kolkata,West Bengal,Laptop,Electronics,3,47049,15,141147,30492.02,2025-10-13
ORD00296,CUST0816,Rohan Verma,Ahmedabad,Gujarat,USB Cable,Accessories,1,9978,0,9978,2260.41,2025-08-29
ORD00297,CUST0184,Priya Sharma,Mumbai,Maharashtra,Keyboard,Accessories,1,28929,5,28929,4354.99,2025-07-08
ORD00298,CUST0258,Priya Patel,Bangalore,Karnataka,Mouse,Accessories,3,1770,5,5310,764.81,2025-08-06
ORD00299,CUST0521,Shivani Sharma,Bangalore,Karnataka,Laptop,Electronics,3,29427,20,88281,19631.95,2025-03-11
ORD00300,CUST0063,Vivaan Gupta,Delhi,Delhi,Tablet,Electronics,4,26449,20,105796,23270.59,2025-09-20
ORD00301,CUST0642,Meera Singh,Bangalore,Karnataka,Webcam,Accessories,2,20344,20,40688,9884.74,2025-05-06
ORD00302,CUST0751,Sai Naidu,Kolkata,West Bengal,Laptop,Electronics,1,20638,15,20638,4412.58,2025-09-03
ORD00303,CUST0396,Rohan Gupta,Hyderabad,Telangana,Tablet,Electronics,3,39938,10,119814,22281.78,2025-06-14
ORD00304,CUST0488,Aarav Jogi,Ahmedabad,Gujarat,Printer,Office,1,652,20,652,117.69,2025-01-29
ORD00305,CUST0226,Arjun Reddy,Delhi,Delhi,USB Cable,Accessories,2,44046,10,88092,19305.0,2025-03-09
ORD00306,CUST0078,Sneha Singh,Ahmedabad,Gujarat,Tablet,Electronics,3,33485,5,100455,24997.6,2025-05-11
ORD00307,CUST0103,Ananya Jogi,Hyderabad,Telangana,Keyboard,Accessories,4,10922,15,43688,10872.37,2025-09-18
ORD00308,CUST0015,Rohan Jogi,Bangalore,Karnataka,Keyboard,Accessories,4,15782,10,63128,14556.1,2025-09-21
ORD00309,CUST0923,Vihaan Gupta,Chennai,Tamil Nadu,Tablet,Electronics,5,24263,20,121315,22797.25,2025-01-19
ORD00310,CUST0232,Ananya Reddy,Hyderabad,Telangana,Mouse,Accessories,1,31465,15,31465,9308.62,2025-12-31
ORD00311,CUST0780,Arjun Kumar,Delhi,Delhi,Tablet,Electronics,3,32533,15,97599,8041.76,2025-11-25
ORD00312,CUST0583,Kiran Sharma,Pune,Maharashtra,Monitor,Electronics,4,32802,10,131208,36790.43,2025-09-09
ORD00313,CUST0637,Kiran Verma,Pune,Maharashtra,Laptop,Electronics,2,29360,10,58720,10153.08,2025-07-14
ORD00314,CUST0804,Sai Gupta,Ahmedabad,Gujarat,USB Cable,Accessories,5,544,15,2720,564.73,2025-06-21
ORD00315,CUST0291,Aditya Jogi,Chennai,Tamil Nadu,Speaker,Electronics,1,39824,15,39824,9879.22,2025-06-09
ORD00316,CUST0337,Diya Patel,Ahmedabad,Gujarat,Laptop,Electronics,2,14532,10,29064,5180.52,2025-04-24
ORD00317,CUST0332,Meera Sharma,Delhi,Delhi,USB Cable,Accessories,2,7756,10,15512,4276.26,2025-05-16
ORD00318,CUST0348,Diya Yadav,Delhi,Delhi,Laptop,Electronics,3,18138,5,54414,13946.49,2025-10-27
ORD00319,CUST0688,Vivaan Naidu,Delhi,Delhi,Webcam,Accessories,4,46841,5,187364,40305.22,2025-08-25
ORD00320,CUST0680,Rohan Verma,Hyderabad,Telangana,Webcam,Accessories,4,26711,0,106844,21427.44,2025-12-04
ORD00321,CUST0955,Ananya Gupta,Kolkata,West Bengal,Headphones,Accessories,2,46571,10,93142,27792.09,2025-07-03
ORD00322,CUST0693,Vihaan Reddy,Mumbai,Maharashtra,Printer,Office,4,8239,20,32956,3626.81,2025-12-08
ORD00323,CUST0601,Shivani Yadav,Chennai,Tamil Nadu,Printer,Office,3,35706,5,107118,25682.91,2025-10-23
ORD00324,CUST0042,Shivani Sharma,Bangalore,Karnataka,Headphones,Accessories,4,28175,5,112700,22012.59,2025-07-18
ORD00325,CUST0593,Diya Gupta,Hyderabad,Telangana,Webcam,Accessories,3,24096,5,72288,21183.58,2025-05-15
ORD00326,CUST0633,Aarav Sharma,Delhi,Delhi,Mouse,Accessories,1,43857,0,43857,9881.74,2025-11-23
ORD00327,CUST0042,Shivani Sharma,Bangalore,Karnataka,Keyboard,Accessories,1,29667,15,29667,4222.95,2025-04-08
ORD00328,CUST0639,Arjun Kumar,Chennai,Tamil Nadu,Printer,Office,2,15737,15,31474,6322.85,2025-12-04
ORD00329,CUST0321,Rahul Jogi,Pune,Maharashtra,Speaker,Electronics,5,36749,10,183745,38359.59,2025-08-14
ORD00330,CUST0814,Rohan Gupta,Kolkata,West Bengal,Speaker,Electronics,4,7724,15,30896,6243.18,2025-02-21
ORD00331,CUST0746,Ananya Yadav,Hyderabad,Telangana,Webcam,Accessories,2,11334,10,22668,1959.48,2025-03-02
ORD00332,CUST0265,Priya Naidu,Chennai,Tamil Nadu,Keyboard,Accessories,5,15597,5,77985,11036.71,2025-08-16
ORD00333,CUST0813,Arjun Verma,Kolkata,West Bengal,Printer,Office,5,26944,5,134720,32139.91,2025-12-11
ORD00334,CUST0293,Sneha Yadav,Ahmedabad,Gujarat,Speaker,Electronics,4,1152,15,4608,403.55,2025-06-29
ORD00335,CUST0499,Sai Reddy,Chennai,Tamil Nadu,Webcam,Accessories,5,3009,20,15045,2950.28,2025-09-05
ORD00336,CUST0684,Ananya Kumar,Ahmedabad,Gujarat,Headphones,Accessories,5,38163,0,190815,47876.08,2025-06-29
ORD00337,CUST0139,Vihaan Naidu,Delhi,Delhi,USB Cable,Accessories,5,37793,0,188965,49950.12,2025-10-06
ORD00338,CUST0729,Ananya Jogi,Hyderabad,Telangana,Printer,Office,4,42494,0,169976,28847.57,2025-01-07
ORD00339,CUST0871,Rahul Sharma,Bangalore,Karnataka,Laptop,Electronics,1,30226,0,30226,4837.96,2025-03-23
ORD00340,CUST0542,Arjun Singh,Ahmedabad,Gujarat,Headphones,Accessories,3,42689,10,128067,12266.68,2025-05-12
ORD00341,CUST0710,Meera Yadav,Hyderabad,Telangana,Keyboard,Accessories,1,16263,5,16263,3785.85,2025-02-14
ORD00342,CUST0288,Ananya Verma,Delhi,Delhi,Mouse,Accessories,1,22495,5,22495,2667.38,2025-08-05
ORD00343,CUST0686,Priya Kumar,Bangalore,Karnataka,Speaker,Electronics,2,26842,15,53684,15530.11,2025-10-31
ORD00344,CUST0177,Priya Verma,Kolkata,West Bengal,Laptop,Electronics,1,29237,0,29237,7425.23,2025-04-11
ORD00345,CUST0237,Sai Sharma,Chennai,Tamil Nadu,USB Cable,Accessories,4,35222,5,140888,40484.61,2025-09-25
ORD00346,CUST0543,Priya Kumar,Ahmedabad,Gujarat,Webcam,Accessories,2,2539,0,5078,982.09,2025-04-19
ORD00347,CUST0522,Vihaan Verma,Pune,Maharashtra,USB Cable,Accessories,1,11286,5,11286,2990.05,2025-12-25
ORD00348,CUST0134,Rahul Yadav,Bangalore,Karnataka,Printer,Office,2,37286,10,74572,10311.43,2025-02-01
ORD00349,CUST0865,Meera Singh,Pune,Maharashtra,USB Cable,Accessories,3,3040,10,9120,2683.81,2025-09-16
ORD00350,CUST0472,Sai Reddy,Chennai,Tamil Nadu,Laptop,Electronics,5,37851,5,189255,20633.0,2025-05-07
ORD00351,CUST0804,Sai Gupta,Ahmedabad,Gujarat,Keyboard,Accessories,1,46532,10,46532,7538.86,2025-03-09
ORD00352,CUST0807,Aditya Yadav,Bangalore,Karnataka,Laptop,Electronics,5,28998,5,144990,26005.82,2025-07-31
ORD00353,CUST0901,Kiran Kumar,Hyderabad,Telangana,Keyboard,Accessories,3,7460,20,22380,5511.98,2025-12-31
ORD00354,CUST0794,Ananya Reddy,Chennai,Tamil Nadu,Monitor,Electronics,2,43982,5,87964,8127.77,2025-12-10
ORD00355,CUST0612,Diya Patel,Chennai,Tamil Nadu,Keyboard,Accessories,1,24483,10,24483,5670.05,2025-03-26
ORD00356,CUST0830,Rahul Singh,Mumbai,Maharashtra,Laptop,Electronics,2,16760,15,33520,8222.75,2025-03-04
ORD00357,CUST0603,Vivaan Gupta,Chennai,Tamil Nadu,USB Cable,Accessories,3,29409,5,88227,11020.27,2025-04-02
ORD00358,CUST0689,Rohan Naidu,Ahmedabad,Gujarat,Tablet,Electronics,1,44543,10,44543,9259.57,2025-11-04
ORD00359,CUST0714,Rahul Naidu,Mumbai,Maharashtra,Mouse,Accessories,5,42611,0,213055,31439.15,2025-08-25
ORD00360,CUST0511,Sai Naidu,Pune,Maharashtra,Tablet,Electronics,2,44241,0,88482,24402.2,2025-11-05
ORD00361,CUST0872,Vivaan Yadav,Bangalore,Karnataka,Speaker,Electronics,2,17453,0,34906,4075.23,2025-05-15
ORD00362,CUST0728,Aditya Yadav,Chennai,Tamil Nadu,Monitor,Electronics,4,6058,5,24232,2969.39,2025-09-11
ORD00363,CUST0695,Arjun Jogi,Kolkata,West Bengal,Headphones,Accessories,3,20877,15,62631,11834.31,2025-11-26
ORD00364,CUST0602,Shivani Sharma,Kolkata,West Bengal,Speaker,Electronics,1,8287,15,8287,1007.68,2025-10-21
ORD00365,CUST0602,Shivani Sharma,Kolkata,West Bengal,Webcam,Accessories,2,48528,5,97056,21394.47,2025-06-21
ORD00366,CUST0886,Arjun Kumar,Mumbai,Maharashtra,Headphones,Accessories,3,11295,0,33885,4321.92,2025-09-03
ORD00367,CUST0471,Sneha Kumar,Hyderabad,Telangana,Monitor,Electronics,4,20697,5,82788,21113.08,2025-05-08
ORD00368,CUST0268,Shivani Singh,Ahmedabad,Gujarat,USB Cable,Accessories,4,25108,20,100432,17043.42,2025-04-04
ORD00369,CUST0124,Vihaan Naidu,Kolkata,West Bengal,Printer,Office,1,18819,15,18819,4117.6,2025-06-17
ORD00370,CUST0217,Vihaan Kumar,Delhi,Delhi,Webcam,Accessories,3,45014,15,135042,24030.67,2025-10-22
ORD00371,CUST0265,Priya Naidu,Chennai,Tamil Nadu,Laptop,Electronics,4,45100,15,180400,37922.07,2025-09-06
ORD00372,CUST0613,Shivani Gupta,Chennai,Tamil Nadu,Speaker,Electronics,4,2634,0,10536,941.4,2025-07-07
ORD00373,CUST0108,Shivani Naidu,Kolkata,West Bengal,Speaker,Electronics,4,4880,15,19520,2072.04,2025-05-15
ORD00374,CUST0593,Diya Gupta,Hyderabad,Telangana,Monitor,Electronics,2,40373,5,80746,21689.92,2025-03-12
ORD00375,CUST0155,Arjun Kumar,Hyderabad,Telangana,Mouse,Accessories,5,5944,20,29720,3451.85,2025-07-15
ORD00376,CUST0414,Diya Reddy,Kolkata,West Bengal,Monitor,Electronics,4,47893,0,191572,51220.42,2025-03-25
ORD00377,CUST0431,Ananya Verma,Hyderabad,Telangana,Speaker,Electronics,3,38603,10,115809,30513.79,2025-03-29
ORD00378,CUST0941,Shivani Verma,Bangalore,Karnataka,Tablet,Electronics,4,25751,5,103004,20734.81,2025-11-10
ORD00379,CUST0597,Sneha Jogi,Bangalore,Karnataka,Keyboard,Accessories,2,36071,0,72142,14553.18,2025-11-08
ORD00380,CUST0512,Aditya Sharma,Hyderabad,Telangana,USB Cable,Accessories,2,8491,5,16982,2134.25,2025-10-30
ORD00381,CUST0053,Sai Verma,Pune,Maharashtra,Laptop,Electronics,4,16912,10,67648,11590.1,2025-08-23
ORD00382,CUST0620,Vihaan Gupta,Ahmedabad,Gujarat,Mouse,Accessories,2,9380,5,18760,4343.91,2025-07-11
ORD00383,CUST0192,Shivani Yadav,Chennai,Tamil Nadu,Headphones,Accessories,3,27422,0,82266,21304.65,2025-11-03
ORD00384,CUST0178,Meera Singh,Mumbai,Maharashtra,Speaker,Electronics,3,18392,0,55176,4606.94,2025-10-11
ORD00385,CUST0567,Rohan Kumar,Kolkata,West Bengal,Webcam,Accessories,1,34316,15,34316,9433.7,2025-05-22
ORD00386,CUST0258,Priya Patel,Bangalore,Karnataka,Printer,Office,2,22629,5,45258,9986.11,2025-07-04
ORD00387,CUST0867,Arjun Gupta,Pune,Maharashtra,USB Cable,Accessories,4,5772,5,23088,6910.51,2025-10-18
ORD00388,CUST0078,Sneha Singh,Ahmedabad,Gujarat,Webcam,Accessories,4,38490,10,153960,30459.88,2025-12-30
ORD00389,CUST0735,Aditya Sharma,Delhi,Delhi,Tablet,Electronics,5,5098,15,25490,2203.51,2025-02-08
ORD00390,CUST0965,Diya Patel,Delhi,Delhi,Speaker,Electronics,1,6830,20,6830,1233.17,2025-01-11
ORD00391,CUST0263,Vihaan Kumar,Hyderabad,Telangana,Laptop,Electronics,4,26761,15,107044,20557.73,2025-12-21
ORD00392,CUST0820,Rahul Sharma,Mumbai,Maharashtra,Keyboard,Accessories,4,28103,5,112412,23852.63,2025-05-19
ORD00393,CUST0821,Ananya Verma,Kolkata,West Bengal,Mouse,Accessories,5,38476,10,192380,54393.58,2025-07-27
ORD00394,CUST0560,Vivaan Gupta,Kolkata,West Bengal,Mouse,Accessories,2,14632,15,29264,8370.5,2025-12-18
ORD00395,CUST0764,Meera Kumar,Bangalore,Karnataka,Laptop,Electronics,2,1776,20,3552,641.95,2025-10-25
ORD00396,CUST0330,Sneha Naidu,Chennai,Tamil Nadu,USB Cable,Accessories,3,1393,0,4179,631.56,2025-04-29
ORD00397,CUST0426,Aarav Reddy,Hyderabad,Telangana,Monitor,Electronics,2,10147,5,20294,3918.7,2025-03-14
ORD00398,CUST0352,Sai Jogi,Ahmedabad,Gujarat,Tablet,Electronics,1,28434,15,28434,6224.0,2025-09-17
ORD00399,CUST0005,Rohan Patel,Mumbai,Maharashtra,Headphones,Accessories,5,16659,5,83295,17392.47,2025-03-09
ORD00400,CUST0209,Aditya Jogi,Mumbai,Maharashtra,Printer,Office,1,14064,15,14064,2904.23,2025-12-14
ORD00401,CUST0752,Sai Gupta,Pune,Maharashtra,Keyboard,Accessories,2,18662,20,37324,8136.6,2025-04-18
ORD00402,CUST0531,Arjun Yadav,Mumbai,Maharashtra,USB Cable,Accessories,5,39281,20,196405,40825.43,2025-02-14
ORD00403,CUST0571,Meera Patel,Hyderabad,Telangana,Webcam,Accessories,2,36212,10,72424,11195.85,2025-06-19
ORD00404,CUST0681,Priya Singh,Delhi,Delhi,Laptop,Electronics,2,20665,0,41330,8825.67,2025-10-28
ORD00405,CUST0007,Meera Yadav,Pune,Maharashtra,USB Cable,Accessories,2,25109,20,50218,13624.17,2025-05-22
ORD00406,CUST0150,Vivaan Verma,Hyderabad,Telangana,Laptop,Electronics,1,5918,5,5918,1584.01,2025-09-27
ORD00407,CUST0695,Arjun Jogi,Kolkata,West Bengal,Speaker,Electronics,4,5212,5,20848,5175.83,2025-11-10
ORD00408,CUST0235,Sai Patel,Ahmedabad,Gujarat,Monitor,Electronics,3,14490,5,43470,5275.08,2025-04-30
ORD00409,CUST0831,Rahul Reddy,Chennai,Tamil Nadu,Speaker,Electronics,2,25200,0,50400,13358.75,2025-07-03
ORD00410,CUST0121,Rahul Kumar,Delhi,Delhi,Webcam,Accessories,4,45223,15,180892,19695.59,2025-06-22
ORD00411,CUST0640,Vivaan Verma,Kolkata,West Bengal,Keyboard,Accessories,2,38883,10,77766,10277.73,2025-03-01
ORD00412,CUST0759,Aditya Naidu,Bangalore,Karnataka,Mouse,Accessories,1,29556,15,29556,6494.4,2025-07-30
ORD00413,CUST0025,Shivani Verma,Chennai,Tamil Nadu,Printer,Office,3,21239,5,63717,16352.89,2025-12-23
ORD00414,CUST0900,Vivaan Jogi,Delhi,Delhi,Speaker,Electronics,1,3034,15,3034,336.4,2025-05-11
ORD00415,CUST0060,Aarav Patel,Delhi,Delhi,Mouse,Accessories,5,12067,5,60335,16690.12,2025-06-10
ORD00416,CUST0552,Sai Singh,Ahmedabad,Gujarat,Speaker,Electronics,3,6328,10,18984,3983.15,2025-01-01
ORD00417,CUST0378,Diya Jogi,Bangalore,Karnataka,Printer,Office,1,8735,5,8735,1728.53,2025-08-07
ORD00418,CUST0736,Diya Reddy,Chennai,Tamil Nadu,Headphones,Accessories,4,47704,10,190816,27948.84,2025-09-01
ORD00419,CUST0323,Rahul Singh,Delhi,Delhi,Monitor,Electronics,1,36765,20,36765,9033.63,2025-07-17
ORD00420,CUST0084,Kiran Naidu,Bangalore,Karnataka,Mouse,Accessories,1,48995,5,48995,9756.1,2025-05-11
ORD00421,CUST0999,Aarav Patel,Chennai,Tamil Nadu,Speaker,Electronics,5,30205,5,151025,30156.01,2025-09-17
ORD00422,CUST0598,Rahul Patel,Kolkata,West Bengal,Laptop,Electronics,3,40522,10,121566,18548.39,2025-06-30
ORD00423,CUST0663,Ananya Verma,Kolkata,West Bengal,Laptop,Electronics,1,49237,15,49237,6987.25,2025-12-09
ORD00424,CUST0876,Meera Sharma,Ahmedabad,Gujarat,Printer,Office,5,5219,10,26095,2418.61,2025-05-15
ORD00425,CUST0163,Rohan Patel,Bangalore,Karnataka,Headphones,Accessories,4,3886,0,15544,3018.05,2025-02-01
ORD00426,CUST0692,Kiran Jogi,Mumbai,Maharashtra,Laptop,Electronics,2,36898,5,73796,18578.89,2025-08-09
ORD00427,CUST0802,Kiran Naidu,Hyderabad,Telangana,Speaker,Electronics,2,11357,10,22714,4769.99,2025-11-12
ORD00428,CUST0017,Priya Naidu,Delhi,Delhi,USB Cable,Accessories,2,41034,0,82068,14427.73,2025-01-01
ORD00429,CUST0208,Diya Yadav,Bangalore,Karnataka,Keyboard,Accessories,2,36900,5,73800,21167.99,2025-07-06
